X,Y,SPECIES NAME
4580500,3391500,Populus tremula
4505500,2792500,Populus tremula
4384500,3079500,Populus tremula
4667500,3143500,Populus tremula
4399500,2799500,Populus tremula
4492500,2860500,Populus tremula
4555500,2877500,Populus tremula
4057500,3128500,Populus tremula
4157500,2975500,Populus tremula
4648500,3095500,Populus tremula
4527500,2881500,Populus tremula
4297500,3265500,Populus tremula
4442500,2919000,Populus tremula
4591500,3402500,Populus tremula
4547500,3401500,Populus tremula
4140500,2931500,Populus tremula
4561500,3432500,Populus tremula
4372500,3416500,Populus tremula
4450500,2770500,Populus tremula
4333500,3448500,Populus tremula
4461500,2959500,Populus tremula
4429500,2818500,Populus tremula
4182500,3056500,Populus tremula
4459500,2879500,Populus tremula
4472500,2991500,Populus tremula
4465500,3381500,Populus tremula
4607500,3086500,Populus tremula
4176500,3070500,Populus tremula
4544500,3441500,Populus tremula
4203500,3308500,Populus tremula
4113500,3016500,Populus tremula
4458500,2919500,Populus tremula
4124500,3030500,Populus tremula
4365500,2952500,Populus tremula
4395000,2901500,Populus tremula
4184500,2926500,Populus tremula
4186500,2738500,Populus tremula
4454500,2935500,Populus tremula
4518500,3434500,Populus tremula
4065500,3119500,Populus tremula
4140500,2927500,Populus tremula
4526500,3065500,Populus tremula
4315500,3432500,Populus tremula
4162500,3041500,Populus tremula
4478500,3141500,Populus tremula
4171500,3014500,Populus tremula
4284500,3181500,Populus tremula
4596500,3122500,Populus tremula
4616500,3127500,Populus tremula
4391500,3305500,Populus tremula
4396500,3371500,Populus tremula
4200500,2884500,Populus tremula
4502500,2756500,Populus tremula
4250500,3061500,Populus tremula
4428500,3266500,Populus tremula
4122500,2996500,Populus tremula
4639500,3149500,Populus tremula
4332500,2924500,Populus tremula
4517500,3464500,Populus tremula
4456500,3295500,Populus tremula
4497500,3108500,Populus tremula
4458500,2919000,Populus tremula
4322500,3364500,Populus tremula
4392500,3137500,Populus tremula
4334500,2930500,Populus tremula
4432500,2928500,Populus tremula
4121500,3006500,Populus tremula
4425500,3246500,Populus tremula
4515500,2888500,Populus tremula
4437500,3246500,Populus tremula
4073500,3043500,Populus tremula
4424500,3428500,Populus tremula
4426500,3368500,Populus tremula
4117500,2944500,Populus tremula
4344500,2924500,Populus tremula
4487500,3188500,Populus tremula
4111500,3161500,Populus tremula
4646500,3123500,Populus tremula
4352500,3464500,Populus tremula
4473500,3235500,Populus tremula
4323500,3136500,Populus tremula
4393500,3257500,Populus tremula
4602500,3128500,Populus tremula
4352500,2766500,Populus tremula
4440500,3080500,Populus tremula
4168500,3058500,Populus tremula
4583500,3287500,Populus tremula
4331500,3432500,Populus tremula
4275500,2859500,Populus tremula
4607500,3377500,Populus tremula
4571500,3427500,Populus tremula
4481500,2963500,Populus tremula
4209500,2860500,Populus tremula
4445500,3394500,Populus tremula
4438500,2770500,Populus tremula
4543500,3091500,Populus tremula
4501500,2948500,Populus tremula
4180500,3052500,Populus tremula
4566000,3337000,Populus tremula
4126500,2908500,Populus tremula
4284500,3473500,Populus tremula
4334500,3382500,Populus tremula
4059500,3019500,Populus tremula
4580500,3163500,Populus tremula
4098500,3025500,Populus tremula
4150500,2935500,Populus tremula
4538500,3441500,Populus tremula
4372500,3296500,Populus tremula
4461500,2943500,Populus tremula
4109500,3015500,Populus tremula
4422500,2770500,Populus tremula
4559500,3170500,Populus tremula
4505500,3400500,Populus tremula
4380500,3289500,Populus tremula
4453500,3067000,Populus tremula
4194500,2760500,Populus tremula
4249500,2871500,Populus tremula
4603500,3172500,Populus tremula
4402500,3061500,Populus tremula
4137500,2973500,Populus tremula
4206500,2748500,Populus tremula
4444500,2986500,Populus tremula
4068500,2989500,Populus tremula
4145500,3025500,Populus tremula
4552500,3145500,Populus tremula
4103500,3225500,Populus tremula
4061500,3015500,Populus tremula
4302500,3093500,Populus tremula
4157500,3017500,Populus tremula
4616500,3101500,Populus tremula
4622500,3164500,Populus tremula
4242500,3333500,Populus tremula
4147500,3013500,Populus tremula
4483500,3015500,Populus tremula
4067500,2939500,Populus tremula
4286500,3507500,Populus tremula
4559500,2889500,Populus tremula
4344500,3232500,Populus tremula
4628500,3158500,Populus tremula
4470500,3433500,Populus tremula
4462500,2931500,Populus tremula
4614500,3103500,Populus tremula
4493500,2948500,Populus tremula
4650500,3123500,Populus tremula
4515500,3408500,Populus tremula
4470500,3371500,Populus tremula
4149500,2977500,Populus tremula
4573500,3429500,Populus tremula
4576500,3158500,Populus tremula
4140500,3033500,Populus tremula
4566500,3412500,Populus tremula
4420500,3072500,Populus tremula
4609500,3257500,Populus tremula
4182500,2920500,Populus tremula
4599500,3146500,Populus tremula
4429500,3090500,Populus tremula
4338500,2878500,Populus tremula
4503500,2740500,Populus tremula
4140500,2991500,Populus tremula
4525500,3399500,Populus tremula
4607500,3173500,Populus tremula
4103500,2941500,Populus tremula
4179500,3018500,Populus tremula
4380500,2857500,Populus tremula
4187500,3304500,Populus tremula
4326500,3044500,Populus tremula
4305500,3001500,Populus tremula
4391500,3321500,Populus tremula
4475000,2903500,Populus tremula
4515500,3456500,Populus tremula
4182500,2752500,Populus tremula
4154500,2887500,Populus tremula
4343500,3160500,Populus tremula
4372500,3412500,Populus tremula
4358500,3344500,Populus tremula
4164500,2785500,Populus tremula
4379500,2893500,Populus tremula
4616500,3093500,Populus tremula
4572000,3357000,Populus tremula
4506500,3484500,Populus tremula
4173500,3022500,Populus tremula
4547500,2873500,Populus tremula
4289500,2969500,Populus tremula
4541500,2821500,Populus tremula
4128500,2986500,Populus tremula
4246500,3041500,Populus tremula
4325500,3256500,Populus tremula
4331500,3120500,Populus tremula
4477500,3037500,Populus tremula
4159500,2983500,Populus tremula
4442500,2918500,Populus tremula
4512500,3368500,Populus tremula
4138500,2911500,Populus tremula
4588500,3280500,Populus tremula
4450500,2922500,Populus tremula
4264500,3241500,Populus tremula
4162500,2797500,Populus tremula
4494500,2936500,Populus tremula
4320500,3180500,Populus tremula
4225500,2990500,Populus tremula
4430000,2774500,Populus tremula
4324500,2786500,Populus tremula
4379500,3389500,Populus tremula
4548500,3421500,Populus tremula
4118500,2946500,Populus tremula
4147500,3011500,Populus tremula
4317500,3260500,Populus tremula
4546500,3425500,Populus tremula
4295500,2961500,Populus tremula
4181500,2810500,Populus tremula
4584500,3327500,Populus tremula
4301500,3401500,Populus tremula
4398500,3077500,Populus tremula
4257500,2829500,Populus tremula
4383500,3309500,Populus tremula
4527500,3045500,Populus tremula
4149500,3001500,Populus tremula
4308500,3497500,Populus tremula
4379500,2881500,Populus tremula
4462500,3083500,Populus tremula
4523500,3387500,Populus tremula
4180500,2782500,Populus tremula
4167500,2980500,Populus tremula
4541500,3471500,Populus tremula
4142500,3063500,Populus tremula
4141500,2967500,Populus tremula
4076500,3000500,Populus tremula
4449500,2950500,Populus tremula
4142500,2785500,Populus tremula
4491500,3172500,Populus tremula
4543500,3385500,Populus tremula
4150500,2945500,Populus tremula
4079500,2944500,Populus tremula
4350500,2878500,Populus tremula
4113500,2964500,Populus tremula
4522500,2752500,Populus tremula
4202500,2768500,Populus tremula
4441500,2966500,Populus tremula
4082500,3030500,Populus tremula
4347500,2820500,Populus tremula
4111500,2964500,Populus tremula
4269500,3005500,Populus tremula
4306500,2781500,Populus tremula
4467500,3409500,Populus tremula
4457500,2955500,Populus tremula
4489500,2968500,Populus tremula
4393500,3395500,Populus tremula
4414500,2749500,Populus tremula
4458500,3203500,Populus tremula
4455500,3089500,Populus tremula
4639500,3171500,Populus tremula
4289500,2977500,Populus tremula
4530500,3065500,Populus tremula
4121500,2980500,Populus tremula
4416500,2924500,Populus tremula
4589500,2843500,Populus tremula
4566500,3100500,Populus tremula
4517500,3084500,Populus tremula
4637500,3173500,Populus tremula
4458500,3075500,Populus tremula
4429500,3250500,Populus tremula
4170500,2894500,Populus tremula
4337500,3004500,Populus tremula
4243500,3283500,Populus tremula
4148500,2927500,Populus tremula
4074500,2948500,Populus tremula
4246500,3377500,Populus tremula
4103500,3013500,Populus tremula
4318500,3360500,Populus tremula
4138500,2897500,Populus tremula
4479500,2883500,Populus tremula
4168500,3222500,Populus tremula
4475500,3387500,Populus tremula
4616500,3161500,Populus tremula
4610500,3181500,Populus tremula
4525500,2796500,Populus tremula
4497500,3112500,Populus tremula
4126500,2960500,Populus tremula
4172500,2898500,Populus tremula
4348500,3366500,Populus tremula
4085500,3046500,Populus tremula
4160500,2937500,Populus tremula
4240500,3470500,Populus tremula
4165500,2955500,Populus tremula
4430500,2778500,Populus tremula
4235500,2868500,Populus tremula
4166500,3065500,Populus tremula
4511500,2888500,Populus tremula
4343500,2812500,Populus tremula
4583500,2874500,Populus tremula
4511500,2892500,Populus tremula
4528500,3413500,Populus tremula
4300500,2899500,Populus tremula
4119500,3084500,Populus tremula
4318500,2904500,Populus tremula
4625500,3120500,Populus tremula
4491500,3378500,Populus tremula
4592500,3156500,Populus tremula
4108500,3021500,Populus tremula
4168500,2942500,Populus tremula
4618500,3163500,Populus tremula
4214500,3074500,Populus tremula
4497500,3466500,Populus tremula
4363500,3024500,Populus tremula
4337500,3260500,Populus tremula
4411500,2725500,Populus tremula
4572500,2838500,Populus tremula
4552500,2837500,Populus tremula
4586500,3127500,Populus tremula
4647500,3167500,Populus tremula
4517500,3458500,Populus tremula
4505500,3456500,Populus tremula
4298500,3037500,Populus tremula
4293500,3005500,Populus tremula
4315500,3434500,Populus tremula
4371500,2876500,Populus tremula
4168500,3064500,Populus tremula
4325500,2996500,Populus tremula
4465500,3099500,Populus tremula
4147500,2997500,Populus tremula
4391500,2717500,Populus tremula
4483500,3179500,Populus tremula
4540500,2841500,Populus tremula
4447500,3385500,Populus tremula
4663500,3138500,Populus tremula
4137500,2901500,Populus tremula
4176500,3026500,Populus tremula
4141500,3005500,Populus tremula
4313500,2855500,Populus tremula
4376500,3421500,Populus tremula
4478500,2763500,Populus tremula
4424500,3266500,Populus tremula
4467500,2891500,Populus tremula
4363000,2900500,Populus tremula
4163500,2813500,Populus tremula
4449500,3094500,Populus tremula
4051500,3008500,Populus tremula
4408500,2919500,Populus tremula
4487500,2891500,Populus tremula
4159500,2953500,Populus tremula
4529500,2793500,Populus tremula
4122500,2958500,Populus tremula
4503500,2884500,Populus tremula
4188500,3058500,Populus tremula
4519500,2880500,Populus tremula
4186500,2888500,Populus tremula
4486500,3422500,Populus tremula
4564500,3158500,Populus tremula
4507500,3450500,Populus tremula
4286500,3097500,Populus tremula
4350500,3340500,Populus tremula
4159500,2729500,Populus tremula
4371500,3312500,Populus tremula
4515500,2876500,Populus tremula
4503500,2896500,Populus tremula
4346500,2898500,Populus tremula
4252500,3363500,Populus tremula
4486500,3047500,Populus tremula
4576500,2862500,Populus tremula
4158500,2913500,Populus tremula
4464500,2987500,Populus tremula
4332500,2890500,Populus tremula
4300500,3493500,Populus tremula
4234500,2886500,Populus tremula
4294500,3353500,Populus tremula
4471500,2887500,Populus tremula
4290500,2755500,Populus tremula
4135500,3051500,Populus tremula
4550500,3225500,Populus tremula
4440500,3424500,Populus tremula
4080500,3032500,Populus tremula
4236500,3348500,Populus tremula
4145500,2997500,Populus tremula
4144500,2927500,Populus tremula
4634500,3156500,Populus tremula
4267500,3105500,Populus tremula
4308500,2877500,Populus tremula
4352500,2916500,Populus tremula
4120500,3033000,Populus tremula
4434500,2934500,Populus tremula
4315500,3456500,Populus tremula
4273500,3459500,Populus tremula
4375500,3469500,Populus tremula
4606500,3159500,Populus tremula
4152500,2923500,Populus tremula
4484500,3418500,Populus tremula
4346500,2886500,Populus tremula
4194500,3334500,Populus tremula
4481500,3107500,Populus tremula
4303500,2857500,Populus tremula
4615500,3169500,Populus tremula
4229500,2862500,Populus tremula
4226500,3062500,Populus tremula
4543500,3477500,Populus tremula
4155500,2985500,Populus tremula
4326500,3052500,Populus tremula
4313500,2996500,Populus tremula
4454500,2911500,Populus tremula
4355500,3176500,Populus tremula
4174500,3052500,Populus tremula
4102500,3057500,Populus tremula
4558500,3410500,Populus tremula
4315500,3254500,Populus tremula
4180500,2802500,Populus tremula
4398500,2933500,Populus tremula
4466500,3071500,Populus tremula
4349000,3277000,Populus tremula
4564500,2858500,Populus tremula
4317500,2968500,Populus tremula
4359500,2954500,Populus tremula
4138500,2985500,Populus tremula
4107500,2937000,Populus tremula
4078500,3074500,Populus tremula
4126500,3058500,Populus tremula
4411500,3021500,Populus tremula
4333500,2810500,Populus tremula
4367500,3032500,Populus tremula
4514500,2916500,Populus tremula
4145500,2983500,Populus tremula
4606500,3249500,Populus tremula
4614500,3181500,Populus tremula
4529500,3403500,Populus tremula
4544500,3289500,Populus tremula
4182500,3062500,Populus tremula
4297500,2861500,Populus tremula
4205500,3022500,Populus tremula
4403500,2861500,Populus tremula
4523500,3397500,Populus tremula
4091500,3008500,Populus tremula
4539500,2865500,Populus tremula
4652500,3152500,Populus tremula
4385500,3246000,Populus tremula
4178500,2752500,Populus tremula
4089500,3054500,Populus tremula
4166500,2777500,Populus tremula
4462500,3365500,Populus tremula
4384500,3075500,Populus tremula
4324500,3086500,Populus tremula
4499500,2864500,Populus tremula
4306500,3333500,Populus tremula
4144500,3107500,Populus tremula
4093500,3044500,Populus tremula
4148500,2937500,Populus tremula
4404500,2931500,Populus tremula
4458500,2907500,Populus tremula
4551500,2881500,Populus tremula
4507500,3180500,Populus tremula
4066500,2999500,Populus tremula
4147500,2985500,Populus tremula
4496500,3128500,Populus tremula
4547500,3397500,Populus tremula
4591500,3408500,Populus tremula
4338500,3344500,Populus tremula
4563500,3294500,Populus tremula
4615500,3147500,Populus tremula
4506500,2924500,Populus tremula
4400500,2919500,Populus tremula
4537500,3089500,Populus tremula
4361500,3240500,Populus tremula
4260500,3241500,Populus tremula
4144500,2895500,Populus tremula
4638500,3135500,Populus tremula
4550500,3357500,Populus tremula
4333500,3008500,Populus tremula
4258500,2935500,Populus tremula
4129500,2964500,Populus tremula
4308500,2949500,Populus tremula
4095500,2965500,Populus tremula
4578500,3307500,Populus tremula
4090500,3070500,Prunus avium
4234500,2760500,Prunus avium
4138500,3211500,Prunus avium
4302500,2901500,Prunus avium
4333500,2960500,Prunus avium
4268500,2891500,Prunus avium
4215500,3138500,Prunus avium
4385500,3246000,Prunus avium
4460500,2843500,Prunus avium
4192000,2903500,Prunus avium
4308500,3173500,Prunus avium
4272500,2761500,Prunus avium
4212500,3242500,Prunus avium
4347500,3124500,Prunus avium
4165500,2953500,Prunus avium
4119500,2932500,Prunus avium
4133500,2981500,Prunus avium
4309500,2981500,Prunus avium
4204500,2800500,Prunus avium
4506500,2924500,Prunus avium
4197500,2718500,Prunus avium
4147500,2971500,Prunus avium
4242500,2907500,Prunus avium
4237500,2826500,Prunus avium
4112500,2982500,Prunus avium
4242500,2740500,Prunus avium
